"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","576","sessionStorageTest()","","Wed Jan 14 21:03:33 UTC 2026","passed","Wed Jan 14 21:03:33 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","sessionStorageTest"
"","1662","Невозможность включения двух чекбоксов радио","","Wed Jan 14 21:03:28 UTC 2026","broken","Wed Jan 14 21:03:30 UTC 2026","","ui.WebFormTests","ui.WebFormTests","bothRadioCheckboxTest"
"XPath Locators","564","XPath: Ancestors of the current node","","Wed Jan 14 21:02:06 UTC 2026","passed","Wed Jan 14 21:02:07 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathAncestorOfTheCurrentNodeLocator"
"Base Locators","562","Base Locators: Partial Link Text","","Wed Jan 14 21:01:55 UTC 2026","passed","Wed Jan 14 21:01:56 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","partialLinkTextLocator"
"CSS Locators","546","CSS Locators: Name","","Wed Jan 14 21:02:14 UTC 2026","passed","Wed Jan 14 21:02:14 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssNameLocator"
"","954","openWindowsTest()","","Wed Jan 14 21:02:22 UTC 2026","passed","Wed Jan 14 21:02:23 UTC 2026","","ui.OpenAllLinksTest","ui.OpenAllLinksTest","openWindowsTest"
"","645","acceptLaunchConfirmTest()","","Wed Jan 14 21:01:39 UTC 2026","passed","Wed Jan 14 21:01:40 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","acceptLaunchConfirmTest"
"","1585","Пагинация","","Wed Jan 14 21:02:16 UTC 2026","passed","Wed Jan 14 21:02:18 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","secondPagePaginationTests"
"","631","localStorageSetSeveralItemTest()","","Wed Jan 14 21:03:30 UTC 2026","passed","Wed Jan 14 21:03:30 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageSetSeveralItemTest"
"","1615","Отправка формы с включенным чек-боксом Checked","","Wed Jan 14 21:03:25 UTC 2026","broken","Wed Jan 14 21:03:26 UTC 2026","","ui.WebFormTests","ui.WebFormTests","checkedIsDisabledTest"
"","904","Отправка формы. Поле текста со знаками","","Wed Jan 14 21:03:19 UTC 2026","passed","Wed Jan 14 21:03:20 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInputSignsTest"
"XPath Locators","569","XPath: Smth And Smth","","Wed Jan 14 21:01:58 UTC 2026","passed","Wed Jan 14 21:01:58 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathSmthAndSmthLocator"
"XPath Locators","554","XPath: Any Parent","","Wed Jan 14 21:02:05 UTC 2026","passed","Wed Jan 14 21:02:06 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathParentOrSelfLocator"
"","813","Скролл страницы","","Wed Jan 14 21:01:34 UTC 2026","passed","Wed Jan 14 21:01:35 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPILongPageTest"
"XPath Locators","560","XPath: Close Parent","","Wed Jan 14 21:02:03 UTC 2026","passed","Wed Jan 14 21:02:04 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathCloseParentLocator"
"","661","Очищение поля Text input(Clear text)","","Wed Jan 14 21:01:50 UTC 2026","passed","Wed Jan 14 21:01:50 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","clearTextTest"
"","692","sessionStorageDeleteTest()","","Wed Jan 14 21:03:31 UTC 2026","passed","Wed Jan 14 21:03:32 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","sessionStorageDeleteTest"
"Base Locators","557","Base Locators: Tag Name","","Wed Jan 14 21:02:12 UTC 2026","passed","Wed Jan 14 21:02:13 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","tagNameLocator"
"XPath Locators","570","XPath: Normalize-space","","Wed Jan 14 21:02:12 UTC 2026","passed","Wed Jan 14 21:02:12 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathNormalizeSpaceLocator"
"","1001","Отправка формы. Поле пароль со знаками и разной высоты текстом","","Wed Jan 14 21:03:04 UTC 2026","passed","Wed Jan 14 21:03:05 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordPasteTest"
"","639","Отображение главной страницы","","Wed Jan 14 21:02:19 UTC 2026","passed","Wed Jan 14 21:02:20 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","deFaultDisplayTest"
"","880","Отправка формы с датой","","Wed Jan 14 21:03:16 UTC 2026","passed","Wed Jan 14 21:03:17 UTC 2026","","ui.WebFormTests","ui.WebFormTests","datePickerTest"
"","8652","loadingImagesImplicitWaitTest()","","Wed Jan 14 21:02:37 UTC 2026","passed","Wed Jan 14 21:02:46 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesImplicitWaitTest"
"CSS Locators","550","CSS Locators: Substring","","Wed Jan 14 21:02:00 UTC 2026","passed","Wed Jan 14 21:02:00 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssSubstringLocator"
"","564","shadowTest()","","Wed Jan 14 21:02:26 UTC 2026","passed","Wed Jan 14 21:02:27 UTC 2026","","ui.ShadowDOMTest","ui.ShadowDOMTest","shadowTest"
"","509","openHomePageTest()","","Wed Jan 14 21:02:24 UTC 2026","passed","Wed Jan 14 21:02:25 UTC 2026","","ui.Selen","ui.Selen","openHomePageTest"
"XPath Locators","593","XPath: Tag","","Wed Jan 14 21:02:00 UTC 2026","passed","Wed Jan 14 21:02:01 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathTagLocator"
"","673","localStorageColorTest()","","Wed Jan 14 21:03:31 UTC 2026","passed","Wed Jan 14 21:03:31 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageColorTest"
"","598","localStorageTest()","","Wed Jan 14 21:03:32 UTC 2026","passed","Wed Jan 14 21:03:33 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageTest"
"","597","Невозможность ввести текст/знаки в заблокированное поле","","Wed Jan 14 21:02:58 UTC 2026","passed","Wed Jan 14 21:02:59 UTC 2026","","ui.WebFormTests","ui.WebFormTests","disabledInputTest"
"","1046","Отправка формы. Поле пароль с длинным текстом","","Wed Jan 14 21:03:03 UTC 2026","passed","Wed Jan 14 21:03:04 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordNullTest"
"Base Locators","575","Base Locators: ID","","Wed Jan 14 21:01:59 UTC 2026","passed","Wed Jan 14 21:02:00 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","baseIdLocator"
"","8537","loadingImagesFluentWaitTest()","","Wed Jan 14 21:02:29 UTC 2026","passed","Wed Jan 14 21:02:37 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesFluentWaitTest"
"","603","localStorageSetItemTest()","","Wed Jan 14 21:03:30 UTC 2026","passed","Wed Jan 14 21:03:31 UTC 2026","","ui.WebStorageTests","ui.WebStorageTests","localStorageSetItemTest"
"XPath Locators","552","XPath: Not Smth","","Wed Jan 14 21:01:54 UTC 2026","passed","Wed Jan 14 21:01:55 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathNotSmthLocator"
"","4061","Проверка скролла текстовой области","","Wed Jan 14 21:03:06 UTC 2026","passed","Wed Jan 14 21:03:10 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaScrollTest"
"XPath Locators","559","XPath: Text","","Wed Jan 14 21:02:07 UTC 2026","passed","Wed Jan 14 21:02:07 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathTextLocator"
"XPath Locators","576","XPath: Following-sibling","","Wed Jan 14 21:02:10 UTC 2026","passed","Wed Jan 14 21:02:10 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathFollowingSiblingLocator"
"CSS Locators","562","CSS Locators: Tag + Class","","Wed Jan 14 21:02:11 UTC 2026","passed","Wed Jan 14 21:02:12 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndClassLocator"
"","705","colourLaunchConfirmTest()","","Wed Jan 14 21:01:38 UTC 2026","passed","Wed Jan 14 21:01:38 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","colourLaunchConfirmTest"
"","1658","signInTest()","","Wed Jan 14 21:02:23 UTC 2026","broken","Wed Jan 14 21:02:24 UTC 2026","","ui.Selen","ui.Selen","signInTest"
"","601","Невозможность ввести текст/знаки в readonly поле","","Wed Jan 14 21:03:18 UTC 2026","passed","Wed Jan 14 21:03:19 UTC 2026","","ui.WebFormTests","ui.WebFormTests","readonlyInputTest"
"","642","Проверка копирования текста из readonly","","Wed Jan 14 21:03:12 UTC 2026","passed","Wed Jan 14 21:03:13 UTC 2026","","ui.WebFormTests","ui.WebFormTests","copyReadonlyTest"
"","4470","Отправка формы с выбранным значением Example range","","Wed Jan 14 21:03:20 UTC 2026","passed","Wed Jan 14 21:03:24 UTC 2026","","ui.WebFormTests","ui.WebFormTests","exampleRangeTest"
"","611","launchAlertAcceptanceTest()","","Wed Jan 14 21:01:44 UTC 2026","passed","Wed Jan 14 21:01:44 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","launchAlertAcceptanceTest"
"","516","Количество страниц","","Wed Jan 14 21:02:18 UTC 2026","passed","Wed Jan 14 21:02:18 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","numberOfPagesTest"
"","1830","slowCalcWaitTest()","","Wed Jan 14 21:02:27 UTC 2026","broken","Wed Jan 14 21:02:29 UTC 2026","","ui.SlowCalcTest","ui.SlowCalcTest","slowCalcWaitTest"
"CSS Locators","576","CSS Locators: Prefix","","Wed Jan 14 21:02:04 UTC 2026","passed","Wed Jan 14 21:02:05 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssPrefixLocator"
"","1551","openLoginPageTest()","","Wed Jan 14 21:02:25 UTC 2026","broken","Wed Jan 14 21:02:26 UTC 2026","","ui.Selen","ui.Selen","openLoginPageTest"
"","1229","infiniteScrollTest()","","Wed Jan 14 21:01:48 UTC 2026","passed","Wed Jan 14 21:01:49 UTC 2026","","ui.InfiniteScrollTests","ui.InfiniteScrollTests","infiniteScrollTest"
"","713","Возврат на главную страницу","","Wed Jan 14 21:02:18 UTC 2026","passed","Wed Jan 14 21:02:19 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","returnToHomePageTest"
"","1089","textIframeIsDisplayedTest()","","Wed Jan 14 21:01:46 UTC 2026","passed","Wed Jan 14 21:01:48 UTC 2026","","ui.IframesPageTests","ui.IframesPageTests","textIframeIsDisplayedTest"
"","4279","Отправка формы. Поле пароль с длинным текстом","","Wed Jan 14 21:02:59 UTC 2026","passed","Wed Jan 14 21:03:03 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordLongTextTest"
"XPath Locators","556","XPath: Index (Nth element with smth)","","Wed Jan 14 21:02:14 UTC 2026","passed","Wed Jan 14 21:02:15 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathIndexNthElementLocator"
"CSS Locators","562","CSS Locators: Attribute","","Wed Jan 14 21:02:04 UTC 2026","passed","Wed Jan 14 21:02:04 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssAttributeLocator"
"CSS Locators","554","CSS Locators: Tag + Attribute","","Wed Jan 14 21:02:02 UTC 2026","passed","Wed Jan 14 21:02:03 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndAttributeLocator"
"","1211","cookiesTest()","","Wed Jan 14 21:01:36 UTC 2026","passed","Wed Jan 14 21:01:38 UTC 2026","","ui.CookiesTests","ui.CookiesTests","cookiesTest"
"CSS Locators","577","CSS Locators: Class + Class","","Wed Jan 14 21:02:13 UTC 2026","passed","Wed Jan 14 21:02:14 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssClassAndClassLocator"
"","1904","closeLaunchModalTest()","","Wed Jan 14 21:01:42 UTC 2026","passed","Wed Jan 14 21:01:44 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","closeLaunchModalTest"
"","1212","Работа с наведением мыши","","Wed Jan 14 21:01:35 UTC 2026","passed","Wed Jan 14 21:01:36 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIMouseMoveTest"
"XPath Locators","546","XPath: Index (last element)","","Wed Jan 14 21:02:07 UTC 2026","passed","Wed Jan 14 21:02:08 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathIndexLastElementLocator"
"","8504","loadingImagesExplicitWaitTest()","","Wed Jan 14 21:02:46 UTC 2026","passed","Wed Jan 14 21:02:54 UTC 2026","","ui.WaitTests","ui.WaitTests","loadingImagesExplicitWaitTest"
"CSS Locators","544","CSS Locators: Tag + ID","","Wed Jan 14 21:02:10 UTC 2026","passed","Wed Jan 14 21:02:11 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagAndIdLocator"
"","893","Отправка формы c пустой текстовой областью","","Wed Jan 14 21:03:17 UTC 2026","passed","Wed Jan 14 21:03:18 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaNullTest"
"","749","Проверка dropdown (datalist)","","Wed Jan 14 21:03:05 UTC 2026","passed","Wed Jan 14 21:03:06 UTC 2026","","ui.WebFormTests","ui.WebFormTests","dropdownDataListTest"
"XPath Locators","555","XPath: Относительный путь","","Wed Jan 14 21:02:08 UTC 2026","passed","Wed Jan 14 21:02:08 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathLocator"
"","634","dismissLaunchPromptTest()","","Wed Jan 14 21:01:44 UTC 2026","passed","Wed Jan 14 21:01:45 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","dismissLaunchPromptTest"
"","558","Изменение цвета в Color picker","","Wed Jan 14 21:03:27 UTC 2026","passed","Wed Jan 14 21:03:28 UTC 2026","","ui.WebFormTests","ui.WebFormTests","changeColorTest"
"CSS Locators","540","CSS Locators: Tag","","Wed Jan 14 21:02:08 UTC 2026","passed","Wed Jan 14 21:02:09 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssTagLocator"
"","684","colourLaunchPromptTest()","","Wed Jan 14 21:01:41 UTC 2026","passed","Wed Jan 14 21:01:42 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","colourLaunchPromptTest"
"XPath Locators","546","XPath: Index (first element)","","Wed Jan 14 21:02:09 UTC 2026","passed","Wed Jan 14 21:02:10 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathIndexFirstElementLocator"
"","676","dismissLaunchConfirmTest()","","Wed Jan 14 21:01:38 UTC 2026","passed","Wed Jan 14 21:01:39 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","dismissLaunchConfirmTest"
"","915","Перетаскивание элемента","","Wed Jan 14 21:01:33 UTC 2026","passed","Wed Jan 14 21:01:34 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIDragAndDropTest"
"","788","Отправка формы с датой","","Wed Jan 14 21:03:11 UTC 2026","passed","Wed Jan 14 21:03:12 UTC 2026","","ui.WebFormTests","ui.WebFormTests","datePickerTest2"
"XPath Locators","556","XPath: Parent","","Wed Jan 14 21:01:59 UTC 2026","passed","Wed Jan 14 21:01:59 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathParentLocator"
"CSS Locators","545","CSS Locators: Nth-Child","","Wed Jan 14 21:02:15 UTC 2026","passed","Wed Jan 14 21:02:16 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssNthChildLocator"
"","735","Получение данных элемента","","Wed Jan 14 21:01:49 UTC 2026","passed","Wed Jan 14 21:01:50 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","getInfoTest"
"CSS Locators","556","CSS Locators: Class name","","Wed Jan 14 21:01:58 UTC 2026","passed","Wed Jan 14 21:01:59 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssClassNameLocator"
"XPath Locators","570","XPath: Contains Text","","Wed Jan 14 21:02:09 UTC 2026","passed","Wed Jan 14 21:02:09 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathContainsTextLocator"
"","1803","openAllLinks()","","Wed Jan 14 21:02:20 UTC 2026","broken","Wed Jan 14 21:02:22 UTC 2026","","ui.OpenAllLinksTest","ui.OpenAllLinksTest","openAllLinks"
"XPath Locators","524","XPath: Attribute","","Wed Jan 14 21:02:03 UTC 2026","passed","Wed Jan 14 21:02:03 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathAttributeLocator"
"Base Locators","580","Base Locators: Class name","","Wed Jan 14 21:02:13 UTC 2026","passed","Wed Jan 14 21:02:13 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","baseClassNameLocator"
"","589","Отправка формы. Поле текстовое макс длина","","Wed Jan 14 21:03:03 UTC 2026","passed","Wed Jan 14 21:03:03 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaMaxLengthTest"
"CSS Locators","601","CSS Locators: Child","","Wed Jan 14 21:01:56 UTC 2026","passed","Wed Jan 14 21:01:57 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssChildLocator"
"CSS Locators","569","CSS Locators: Suffix","","Wed Jan 14 21:01:54 UTC 2026","passed","Wed Jan 14 21:01:54 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssSuffixLocator"
"","763","Получение последней страницы перед Next","","Wed Jan 14 21:02:16 UTC 2026","passed","Wed Jan 14 21:02:16 UTC 2026","","ui.NavigationExampleTests","ui.NavigationExampleTests","lastNumberBeforeTest"
"CSS Locators","562","CSS Locators: ID","","Wed Jan 14 21:02:02 UTC 2026","passed","Wed Jan 14 21:02:02 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssIdLocator"
"XPath Locators","564","XPath: Descendant-or-self","","Wed Jan 14 21:01:55 UTC 2026","passed","Wed Jan 14 21:01:55 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathDescendantOrSelfLocator"
"","2873","Работа с мышью","","Wed Jan 14 21:01:30 UTC 2026","passed","Wed Jan 14 21:01:33 UTC 2026","","ui.ActionApiTests","ui.ActionApiTests","actionAPIMouseClickTests"
"","633","(Введение текста в поле Text input(SendKeys)","","Wed Jan 14 21:01:53 UTC 2026","passed","Wed Jan 14 21:01:54 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","textInputTest"
"","838","Отправка формы с включенным чек-боксом Checked","","Wed Jan 14 21:03:26 UTC 2026","passed","Wed Jan 14 21:03:27 UTC 2026","","ui.WebFormTests","ui.WebFormTests","checkedIsEnabledTest"
"Base Locators","568","Base Locators: Name","","Wed Jan 14 21:01:57 UTC 2026","passed","Wed Jan 14 21:01:58 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","baseNameLocator"
"","662","colourLaunchModalTest()","","Wed Jan 14 21:01:40 UTC 2026","passed","Wed Jan 14 21:01:40 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","colourLaunchModalTest"
"","3566","Отправка формы. Поле текстовое со скролом","","Wed Jan 14 21:02:54 UTC 2026","passed","Wed Jan 14 21:02:58 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textAreaTest"
"","3625","Отправка формы. Поле текста 100 предложений","","Wed Jan 14 21:03:13 UTC 2026","passed","Wed Jan 14 21:03:16 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInput100Test"
"","645","acceptLaunchPromptTest()","","Wed Jan 14 21:01:40 UTC 2026","passed","Wed Jan 14 21:01:41 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","acceptLaunchPromptTest"
"","1168","Выбор и отмена элемента (select/deselect)","","Wed Jan 14 21:01:51 UTC 2026","passed","Wed Jan 14 21:01:52 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","selectFromListTest"
"CSS Locators","551","CSS Locators: Exact Match","","Wed Jan 14 21:01:56 UTC 2026","passed","Wed Jan 14 21:01:56 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","cssExactMatchLocator"
"","980","Отправка формы (SubmitButton)","","Wed Jan 14 21:01:50 UTC 2026","passed","Wed Jan 14 21:01:51 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","submitWebFormWitTextTest"
"","1726","saveChangesLaunchModalTest()","","Wed Jan 14 21:01:45 UTC 2026","passed","Wed Jan 14 21:01:46 UTC 2026","","ui.DialogBoxesTest","ui.DialogBoxesTest","saveChangesLaunchModalTest"
"XPath Locators","542","XPath: Descendant","","Wed Jan 14 21:02:01 UTC 2026","passed","Wed Jan 14 21:02:02 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathDescendantLocator"
"XPath Locators","562","XPath: Child","","Wed Jan 14 21:02:05 UTC 2026","passed","Wed Jan 14 21:02:05 UTC 2026","","ui.LocatorTypesTests","ui.LocatorTypesTests","xpathChildLocator"
"","885","Отправка формы. Поле пароль со знаками и разной высоты текстом","","Wed Jan 14 21:03:24 UTC 2026","passed","Wed Jan 14 21:03:25 UTC 2026","","ui.WebFormTests","ui.WebFormTests","passwordSignsTest"
"","854","Отправка формы с пустым полем текста","","Wed Jan 14 21:03:10 UTC 2026","passed","Wed Jan 14 21:03:11 UTC 2026","","ui.WebFormTests","ui.WebFormTests","textInputNullTest"
"","576","Загрузка файла","","Wed Jan 14 21:01:52 UTC 2026","broken","Wed Jan 14 21:01:53 UTC 2026","","ui.InteractionsWithElementsTests","ui.InteractionsWithElementsTests","fileUploadTest"
